review_id,product_sku,product_name,brand,marketplace,review_date,review_date_raw_epoch_ms,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,source_ingested_at
CR-008622,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-05,1638675702412,5.0,Great unit…super fast delivery!,I live in the country and this unit helps keep the air clean and less dusty.,true,0,AGHSCM4QPIEHVYY6LEIXP6S2H4SA,2026-08-26T09:00:00+02:00
CR-008623,B09C2184JC,"HEPA Air Purifier, True Air Cleaner Filter Smart Control with Air Quality Auto Sensor Night Light, 5-in-1 Dust Quiet Cleaner for Home Office",Ruoxu,amazon_us,2021-12-05,1638682672258,5.0,good like Great purifier,Always wanted to buy an air purifier.  I bought it and used it for a few days!  The items are beautiful.  Pretty big.  It's easy to sleep when driving it at night.  The air is getting better.  No noise.  The workmanship is very good 👍,true,0,AGA4ADUMTZ7W4E7U52RPSADMLDDQ,2026-08-26T09:00:00+02:00
CR-008624,B07B8LYNCX,"Wynd Essential Smart Personal Air Purifier - App Integrated, Dual Mode Air Cleaner - Ideal For Use Against Allergies, Asthma, COPD – Ideal for Home, Desk, Car, Travel – Black Matte",Wynd,amazon_us,2021-12-05,1638719833347,1.0,Wasted money,"I have used this now and then on over the past 6 months in my van. It doesn’t filter out the dust very well, but, more importantly, even on a full charge and with a clean filter the motor seems to be giving out and it’s useless.",true,0,AGTBZ5S23V3QR5HJZDNXUBBV7Y3Q,2026-08-26T09:00:00+02:00
CR-008625,B07VXKR2L4,EdenPURE OxiLeaf II Thunderstorm Air Purifier Odor Remover with Portable USB travel plug,EdenPURE,amazon_us,2021-12-05,1638740546064,5.0,Nice Size,"I like the compact size of this air purifier.  So far, it works great and is doing the job nicely.",true,0,AGOTOMNJVQWJ5ALT33FTHSPF4FYQ,2026-08-26T09:00:00+02:00
CR-008626,B092PPXHG9,"Portable Air Purifier, Car Air Filter, True Hepa Filter Air Purifier Ionic Air Purifiers Cleaner for Car, Bedroom, Travel, Office Remove Smoke, Pet Dander (Black)",NIUBOT,amazon_us,2021-12-05,1638743047017,4.0,Works well,Overall good!!,true,0,AGL5JT4VQEBYWB4CR4RP5H425EDQ,2026-08-26T09:00:00+02:00
CR-008627,B0915LHCS2,"AZEUS True HEPA Air Purifier | for HOME, for Large Room, Office or Commercial Space | Filter Pollen, Smoke, Dust, Pet Dander | Auto Mode | Air Quality Sensor | Night Light",AZEUS,amazon_us,2021-12-05,1638743830191,1.0,Replacement filters unavailable,Unit works great. We have a big great pyrenees that's an inside dog so we have to replace the filter often. I ordered 2 replacements and now they are unavailable. What good is a good air purifier when you can't purchase replacement filters?  Soon the unit will be of no use to me.  They likely just want to make you buy a whole new unit which is not cost effective for the consumer... only the manufacturer.,false,0,AF3YICGBNCAD4PWNM6A2J36WQXJQ,2026-08-26T09:00:00+02:00
CR-008628,B096S4GDY1,"LEVOIT Air Purifier for Home Bedroom, HEPA Fresheners Filter Small Room Cleaner with Fragrance Sponge for Smoke, Allergies, Pet Dander, Odor, Dust Remover, Office, Desktop, Table Top, 1 Pack, Blue",LEVOIT,amazon_us,2021-12-06,1638751297545,5.0,Great for kids room,I love this product. Actually have bought two and work great for small rooms,true,0,AFLPOTNSN4K7RIJQ2DAOE6UWQXOA,2026-08-26T09:00:00+02:00
CR-008629,B09C2184JC,"HEPA Air Purifier, True Air Cleaner Filter Smart Control with Air Quality Auto Sensor Night Light, 5-in-1 Dust Quiet Cleaner for Home Office",Ruoxu,amazon_us,2021-12-06,1638751865832,5.0,"Very quiet, easy set up","Set up was very easy, pretty much open the box and plug it in. The bottom cover was a little hard to open the first time to access the filter but other than that, no issues at all. It is very quiet and love having the timer option. We bought it because we recently adopted a puppy and was hoping this will help filter out the air in his room so we will see how it holds up. Overall it's a satisfied purchase.",true,1,AFAMNFTBCYOHDLHG7X6TIZ2SZLNA,2026-08-26T09:00:00+02:00
CR-008630,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-06,1638760446773,3.0,Highly rated but not for me,I have two cats and wanted to have something near their litter box that was always on (or at least turned on periodically throughout the day to make sure the area didn't smell like cat litter or cats). This air filter would never stay on or turn on multiple times. It would just turn on one time when I would press power and then determine the air as good (or green) so wouldn't do anything after. Also did not get rid of the smell. I ended up getting the Coway Airmega and it has been great. The Coway urns out several times throughout the day and has cleared the smell of cat.,true,0,AHVGWGNSSNKDFWU2LZ3A6P6HGPSA,2026-08-26T09:00:00+02:00
CR-008631,B07KXBX32V,"Dyson Pure Hot+Cool™ HP01 Air Purifier, Heater & Fan - White/Silver",Dyson,amazon_us,2021-12-06,1638793637672,5.0,Perfect,Easy to use warms room up quickly<br />Plus has a remote,true,0,AHGBE6LNPFBZCITN6DGIP6I2BZ3Q,2026-08-26T09:00:00+02:00
CR-008632,B01GXFY0KQ,Green Air Encore HEPA and Odor Fighting Filter Air Purifier with IonCluster Technology 1000 sq. ft.,Green Air,amazon_us,2021-12-06,1638805792283,5.0,Worth the price,"I bought this new air purifier because I have poor lungs, asthma, and two pets that shed like crazy. So far, I have noticed a significant difference in my breathing at home and there isn't much dander or material in the air. It has really made a difference and I do consider it to be worth every cent I paid for it.",true,0,AFSDKXO2ZY4OPLV7HNP2UPX2OO7A,2026-08-26T09:00:00+02:00
CR-008633,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-06,1638816936218,5.0,Works well,Use in 500sq ft room… air quality seems better and it eats up the Puffco smell decent enough per the Mrs.  recommend.,true,1,AEXYGI7J7N6JGGCVQIQS7XGCMILA,2026-08-26T09:00:00+02:00
CR-008634,B07VXKR2L4,EdenPURE OxiLeaf II Thunderstorm Air Purifier Odor Remover with Portable USB travel plug,EdenPURE,amazon_us,2021-12-06,1638817068688,1.0,"Terrible noise, made me sick!!","This little thing seemed like a great idea for our kitchen and laundry rooms, But it makes a constant irritating noise! I called the company and they informed me that was normal!! As I looked into reviews and then info from the Mayo Clinic I learned that these produce ozone which when inhaled, even in small amounts, can irritate the lungs... with effects might include throat irritation, coughing, chest pain and shortness of breath, as well as an increased risk of respiratory infections. The interesting thing is that I have developed an upper respiratory infection that will not go away with antibiotics and other meds. So, they will be turned off and thrown away!! Thanks Edenpure!!<br /><br />Edenpureh as a warning noted on Amazon states that it should not be operated in an occupied room!!",false,4,AFAFS525O7A2ZQ4TWD526SKCNKZA,2026-08-26T09:00:00+02:00
CR-008635,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-06,1638819071143,5.0,"Perfect for my bedroom, So quiet!","Big, long lasting filters and quiet operation.",true,0,AFVRZLD6HAVAF7XOQUWPSZQ5262A,2026-08-26T09:00:00+02:00
CR-008636,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-06,1638820296581,5.0,Changed our home environment.,We loved this purifier so much we ordered a second one. We noticed a huge difference in our home. My boyfriend was having breathing difficulties and was having to use a nebulizer and inhaler a lot before we bought these. After we purchased them he can breathe easier and I've noticed less dust in our house. We have 7 pets indoors and it works great for our home.,true,0,AEIVR7ARVQK7HZ734CWY7DMYYRWA,2026-08-26T09:00:00+02:00
CR-008637,B09BNY1K8Y,"ZOCALOK Plug in Air Purifier, Ionizer Air Purifier for home, Mini Portable Silent Air Purifier, Travel Size Air Purifier with Carbon Fiber for Home, Bedroom, Kitchen, Office, Car, Smell-Black",ZOCALOK,amazon_us,2021-12-06,1638824086301,4.0,Total crap,Dont waste your money. This is total crap.,true,0,AFMFZHGD5VLPGL4B3IKPILPXYSKA,2026-08-26T09:00:00+02:00
CR-008638,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-06,1638824614249,5.0,odor elimination,I haven't found anything I don't like,true,0,AEEJ2Z6CJ5JTXK74DG77246FUHOA,2026-08-26T09:00:00+02:00
CR-008639,B09BNY1K8Y,"ZOCALOK Plug in Air Purifier, Ionizer Air Purifier for home, Mini Portable Silent Air Purifier, Travel Size Air Purifier with Carbon Fiber for Home, Bedroom, Kitchen, Office, Car, Smell-Black",ZOCALOK,amazon_us,2021-12-06,1638831723115,1.0,Very pretty wish it worked,I bought 2 & one arrived broken and the second doesn't do what's advertised,true,0,AHWSZUD5WX64EVHW7L3XUTTKQ6GA,2026-08-26T09:00:00+02:00
CR-008640,B096L11T6T,"HAPHID Ionizer Air Purifier/Plug In Air Purifier Ion Generator with Highest Output - Up to 32 Million Anions/Sec,Portable Filterless&Ion Air Purifier for Purify: Odors,Pets Smell Etc (3-Pack,Silver)",HAPHID,amazon_us,2021-12-06,1638832137031,1.0,Dont notice a thing different.,I have noticed nothing different at all after they have been plugged in.  I like my diffuser much better.,true,0,AERGTY2U4N5CVILSEDLMRUADSH5A,2026-08-26T09:00:00+02:00
CR-008641,B09C2184JC,"HEPA Air Purifier, True Air Cleaner Filter Smart Control with Air Quality Auto Sensor Night Light, 5-in-1 Dust Quiet Cleaner for Home Office",Ruoxu,amazon_us,2021-12-07,1638865816889,5.0,Pretty effective,"I’m only using it in my room for the little kids, this has been working well for my little one since allergy has been a mass for him. For what I paid for, I will say not bad at all.",true,0,AE4NHRXAP5AABKXQHMH4DBFTVTNA,2026-08-26T09:00:00+02:00
CR-008642,B08X6Z3RJJ,"isinlive Air Purifier for Home H13 HEPA Air Purifier for 430ft² / 40 m² with Air Cleaner Pet Dander Dust Pollen Eliminate Smoke Odors, Low Noise, Sleep Mode, Night Light (Available for California)",isinlive,amazon_us,2021-12-07,1638883327503,5.0,Great product,"Had this product for 6 months, keep it in my bedroom, it keeps my room cool, love it, great product and nice size.",false,0,AGFAAGV5X2OUYOE7XGP7UXP552EA,2026-08-26T09:00:00+02:00
CR-008643,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-07,1638884559421,3.0,Not impressed,"I bought This because every morning I notice a thin layer of dust/ dander on counters and tables and every morning I clean it. I have two doodles, a Persian cat and 3 family members. I keep It running 24/7 and every morning it is exactly the same amount of dust and dander. I will be returning after giving it 2 weeks. It’s expensive for not doing anything or atleast I do not notice a difference.",true,0,AHGFHPBEKXVBWSWWW72WBMRMXVVQ,2026-08-26T09:00:00+02:00
CR-008644,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-07,1638905954130,5.0,Super Quiet!,"We loved this air purifier as soon as we plugged it in. Has three speeds which you can control and starts off on high initially. It automatically gears down to suit air quality until resting on lowest speed, which is incredibly hard to detect any sound! We keep this in our bedroom at night and it has a sleep mode which turns off lights and gears down to super low fan speed which is almost inaudible. You can also leave it on low and simply turn the lights off. The filters are a bit high priced but you get what you pay for. I would buy it again for sure!",true,0,AFODETM44INLA4IAQ6NFHSG576MA,2026-08-26T09:00:00+02:00
CR-008645,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-07,1638916262657,5.0,Worth every penny,Works great. I noticeably use my inhaler less.,true,0,AHFON2NY2ZTHAV4N4DWMRU7QFLHQ,2026-08-26T09:00:00+02:00
